corpus,layer,head,gqa_group,region,block_size,top_k,metric,contrast,mean_difference,documents,ci_low,ci_high
hotpotqa,0,17,2,remote,32,4,jaccard,semantic_minus_fixed,0.0958333333333333,4,0.02291666666666664,0.19166666666666662
hotpotqa,0,17,2,remote,32,8,jaccard,semantic_minus_fixed,0.04236111111111107,4,0.006944444444444364,0.09097222222222223
hotpotqa,0,17,2,remote,64,4,jaccard,semantic_minus_fixed,0.025000000000000022,4,0.0,0.06250000000000006
hotpotqa,0,17,2,remote,64,8,jaccard,semantic_minus_fixed,0.00972222222222216,4,-0.02265625000000007,0.034722222222222154
hotpotqa,0,18,2,local,16,4,jaccard,semantic_minus_fixed,0.14642857142857138,4,0.11011904761904756,0.200297619047619
hotpotqa,0,18,2,local,16,8,jaccard,semantic_minus_fixed,0.07916666666666675,4,0.06213541666666677,0.10625000000000007
hotpotqa,0,18,2,local,32,4,jaccard,semantic_minus_fixed,0.09166666666666667,4,0.03125,0.14583333333333337
hotpotqa,0,18,2,local,32,8,jaccard,semantic_minus_fixed,0.08131313131313125,4,0.05284090909090905,0.10530303030303023
hotpotqa,0,18,2,local,64,4,jaccard,semantic_minus_fixed,0.010416666666666657,4,0.0,0.031249999999999972
hotpotqa,0,18,2,local,64,8,jaccard,semantic_minus_fixed,0.009217171717171707,4,0.004861111111111122,0.01268939393939389
hotpotqa,0,18,2,remote,16,4,jaccard,semantic_minus_fixed,0.05416666666666667,4,0.008333333333333415,0.12083333333333335
hotpotqa,0,18,2,remote,16,8,jaccard,semantic_minus_fixed,0.0164772727272727,4,-0.04520202020202027,0.09608585858585864
hotpotqa,0,18,2,remote,32,4,jaccard,semantic_minus_fixed,0.02500000000000005,4,-0.03750000000000003,0.07500000000000015
hotpotqa,0,18,2,remote,32,8,jaccard,semantic_minus_fixed,0.006250000000000033,4,0.0,0.0187500000000001
hotpotqa,0,18,2,remote,64,4,jaccard,semantic_minus_fixed,-0.03125,4,-0.0625,0.0
hotpotqa,0,18,2,remote,64,8,jaccard,semantic_minus_fixed,-0.013194444444444453,4,-0.03749999999999998,0.01041666666666663
hotpotqa,0,19,2,local,16,4,jaccard,semantic_minus_fixed,0.16726190476190478,4,0.1392857142857143,0.20002976190476196
hotpotqa,0,19,2,local,16,8,jaccard,semantic_minus_fixed,0.04861111111111116,4,0.02638888888888896,0.07083333333333336
hotpotqa,0,19,2,local,32,4,jaccard,semantic_minus_fixed,0.10625000000000007,4,0.07500000000000007,0.13750000000000007
hotpotqa,0,19,2,local,32,8,jaccard,semantic_minus_fixed,0.09412878787878798,4,0.07537878787878793,0.11287878787878802
hotpotqa,0,19,2,local,64,4,jaccard,semantic_minus_fixed,0.06041666666666673,4,-0.04761904761904756,0.13750000000000007
hotpotqa,0,19,2,local,64,8,jaccard,semantic_minus_fixed,0.032449494949495006,4,-0.0025252525252524582,0.07266414141414149
hotpotqa,0,19,2,remote,16,4,jaccard,semantic_minus_fixed,0.010416666666666685,4,-0.020833333333333315,0.05833333333333335
hotpotqa,0,19,2,remote,16,8,jaccard,semantic_minus_fixed,0.011442030192030106,4,-0.04559884559884575,0.0700223387723388
hotpotqa,0,19,2,remote,32,4,jaccard,semantic_minus_fixed,0.04791666666666666,4,0.016666666666666607,0.07916666666666672
hotpotqa,0,19,2,remote,32,8,jaccard,semantic_minus_fixed,0.01666666666666672,4,-0.03194444444444422,0.06111111111111106
hotpotqa,0,19,2,remote,64,4,jaccard,semantic_minus_fixed,0.10000000000000006,4,0.07500000000000001,0.13125000000000003
hotpotqa,0,19,2,remote,64,8,jaccard,semantic_minus_fixed,-0.004166666666666596,4,-0.029166666666666563,0.02083333333333337
hotpotqa,0,20,2,local,16,4,jaccard,semantic_minus_fixed,0.10833333333333342,4,0.07916666666666672,0.15208333333333343
hotpotqa,0,20,2,local,16,8,jaccard,semantic_minus_fixed,0.07518939393939397,4,0.013888888888888978,0.11723484848484839
hotpotqa,0,20,2,local,32,4,jaccard,semantic_minus_fixed,0.04166666666666666,4,0.02499999999999994,0.05833333333333335
hotpotqa,0,20,2,local,32,8,jaccard,semantic_minus_fixed,0.025000000000000078,4,-0.03377525252525254,0.07468434343434355
hotpotqa,0,20,2,local,64,4,jaccard,semantic_minus_fixed,0.033333333333333326,4,-0.03125000000000003,0.11041666666666664
hotpotqa,0,20,2,local,64,8,jaccard,semantic_minus_fixed,0.04236111111111113,4,0.012500000000000067,0.07083333333333341
hotpotqa,0,20,2,remote,16,4,jaccard,semantic_minus_fixed,0.06860119047619045,4,0.012797619047619044,0.11592261904761898
hotpotqa,0,20,2,remote,16,8,jaccard,semantic_minus_fixed,-0.028306415806415797,4,-0.09860139860139855,0.02920322732822718
hotpotqa,0,20,2,remote,32,4,jaccard,semantic_minus_fixed,0.0020833333333332704,4,-0.05625000000000005,0.04374999999999993
hotpotqa,0,20,2,remote,32,8,jaccard,semantic_minus_fixed,-0.04671717171717171,4,-0.0555555555555555,-0.03888888888888892
hotpotqa,0,20,2,remote,64,4,jaccard,semantic_minus_fixed,0.0580357142857143,4,0.03125,0.09285714285714289
hotpotqa,0,20,2,remote,64,8,jaccard,semantic_minus_fixed,-0.0006944444444443865,4,-0.03680555555555548,0.034722222222222265
hotpotqa,0,21,3,local,16,4,jaccard,semantic_minus_fixed,0.03869047619047618,4,-0.017113095238095247,0.096577380952381
hotpotqa,0,21,3,local,16,8,jaccard,semantic_minus_fixed,0.07935606060606065,4,0.043055555555555625,0.11565656565656568
hotpotqa,0,21,3,local,32,4,jaccard,semantic_minus_fixed,0.08750000000000008,4,0.050000000000000044,0.1250000000000001
hotpotqa,0,21,3,local,32,8,jaccard,semantic_minus_fixed,0.048611111111111216,4,0.036237373737373846,0.05858585858585871
hotpotqa,0,21,3,local,64,4,jaccard,semantic_minus_fixed,0.06130952380952384,4,-0.04910714285714288,0.1383928571428572
hotpotqa,0,21,3,local,64,8,jaccard,semantic_minus_fixed,0.00536616161616163,4,-0.037878787878787845,0.048611111111111105
hotpotqa,0,21,3,remote,16,4,jaccard,semantic_minus_fixed,-0.01934523809523818,4,-0.07708333333333346,0.06071428571428561
hotpotqa,0,21,3,remote,16,8,jaccard,semantic_minus_fixed,0.003685897435897395,4,-0.0372231934731935,0.03295454545454546
hotpotqa,0,21,3,remote,32,4,jaccard,semantic_minus_fixed,0.012499999999999983,4,0.0,0.024999999999999994
hotpotqa,0,21,3,remote,32,8,jaccard,semantic_minus_fixed,-0.0003156565656566579,4,-0.07500000000000001,0.06729166666666621
hotpotqa,0,21,3,remote,64,4,jaccard,semantic_minus_fixed,-0.0062500000000000056,4,-0.05625000000000005,0.03750000000000003
hotpotqa,0,21,3,remote,64,8,jaccard,semantic_minus_fixed,0.013194444444444425,4,-0.02638888888888885,0.03819444444444439
hotpotqa,0,22,3,local,16,4,jaccard,semantic_minus_fixed,0.024702380952380948,4,-0.08958333333333338,0.13690476190476197
hotpotqa,0,22,3,local,16,8,jaccard,semantic_minus_fixed,0.057638888888888906,4,0.013888888888888867,0.1006944444444445
hotpotqa,0,22,3,local,32,4,jaccard,semantic_minus_fixed,0.03750000000000003,4,-0.0062500000000000056,0.08125000000000007
hotpotqa,0,22,3,local,32,8,jaccard,semantic_minus_fixed,0.05871212121212116,4,-0.0010101010101010166,0.13598484848484843
hotpotqa,0,22,3,local,64,4,jaccard,semantic_minus_fixed,0.06994047619047625,4,-0.017559523809523803,0.1482142857142858
hotpotqa,0,22,3,local,64,8,jaccard,semantic_minus_fixed,0.01786616161616167,4,-0.022916666666666613,0.05467171717171718
hotpotqa,0,22,3,remote,16,4,jaccard,semantic_minus_fixed,0.02113095238095236,4,-0.06904761904761905,0.11130952380952377
hotpotqa,0,22,3,remote,16,8,jaccard,semantic_minus_fixed,-0.01033515096015103,4,-0.10650391275391283,0.08583361083361077
hotpotqa,0,22,3,remote,32,4,jaccard,semantic_minus_fixed,0.052827380952380876,4,0.02931547619047606,0.07499999999999993
hotpotqa,0,22,3,remote,32,8,jaccard,semantic_minus_fixed,0.016035353535353625,4,0.0007859848484848892,0.03055555555555567
hotpotqa,0,22,3,remote,64,4,jaccard,semantic_minus_fixed,-0.09166666666666662,4,-0.14374999999999996,-0.04999999999999999
hotpotqa,0,22,3,remote,64,8,jaccard,semantic_minus_fixed,-0.006944444444444531,4,-0.02430555555555558,0.006944444444444309
hotpotqa,0,23,3,local,16,4,jaccard,semantic_minus_fixed,0.11577380952380946,4,0.03571428571428559,0.21648065476190426
hotpotqa,0,23,3,local,16,8,jaccard,semantic_minus_fixed,0.13162878787878785,4,0.09583333333333333,0.15593434343434337
hotpotqa,0,23,3,local,32,4,jaccard,semantic_minus_fixed,0.13124999999999998,4,0.07578124999999998,0.18124999999999997
hotpotqa,0,23,3,local,32,8,jaccard,semantic_minus_fixed,0.08263888888888893,4,0.040151515151515216,0.1555555555555556
hotpotqa,0,23,3,local,64,4,jaccard,semantic_minus_fixed,0.08839285714285716,4,0.0148809523809523,0.1508928571428572
hotpotqa,0,23,3,local,64,8,jaccard,semantic_minus_fixed,0.04078282828282828,4,-0.008207070707070718,0.07777777777777778
hotpotqa,0,23,3,remote,16,4,jaccard,semantic_minus_fixed,0.043303571428571344,4,-0.045665922619047596,0.12797619047619033
hotpotqa,0,23,3,remote,16,8,jaccard,semantic_minus_fixed,0.03638791763791768,4,-0.01915306915306919,0.09936868686868697
hotpotqa,0,23,3,remote,32,4,jaccard,semantic_minus_fixed,-0.03125,4,-0.05416666666666664,-0.00833333333333336
hotpotqa,0,23,3,remote,32,8,jaccard,semantic_minus_fixed,0.021527777777777674,4,-0.034027777777778045,0.059722222222222204
hotpotqa,0,23,3,remote,64,4,jaccard,semantic_minus_fixed,0.006250000000000033,4,-0.031249999999999944,0.03750000000000003
hotpotqa,0,23,3,remote,64,8,jaccard,semantic_minus_fixed,-0.005555555555555536,4,-0.03402777777777774,0.013888888888888895
hotpotqa,0,24,3,local,16,4,jaccard,semantic_minus_fixed,0.018452380952381053,4,-0.02797619047619032,0.06696428571428578
hotpotqa,0,24,3,local,16,8,jaccard,semantic_minus_fixed,0.07796717171717177,4,0.05232796717171732,0.10277777777777775
hotpotqa,0,24,3,local,32,4,jaccard,semantic_minus_fixed,0.1291666666666667,4,0.054166666666666696,0.20000000000000007
hotpotqa,0,24,3,local,32,8,jaccard,semantic_minus_fixed,0.061111111111111144,4,0.001388888888888884,0.1208333333333334
hotpotqa,0,24,3,local,64,4,jaccard,semantic_minus_fixed,0.0708333333333333,4,0.03541666666666668,0.11458333333333329
hotpotqa,0,24,3,local,64,8,jaccard,semantic_minus_fixed,0.040467171717171735,4,0.02291666666666667,0.0559343434343435
hotpotqa,0,24,3,remote,16,4,jaccard,semantic_minus_fixed,-0.052529761904761954,4,-0.1636904761904763,0.058630952380952395
hotpotqa,0,24,3,remote,16,8,jaccard,semantic_minus_fixed,-0.013179875679875747,4,-0.11872086247086247,0.06401515151515147
hotpotqa,0,24,3,remote,32,4,jaccard,semantic_minus_fixed,-0.01666666666666669,4,-0.06250000000000006,0.03958333333333336
hotpotqa,0,24,3,remote,32,8,jaccard,semantic_minus_fixed,0.053472222222222254,4,0.013888888888888895,0.09305555555555561
hotpotqa,0,24,3,remote,64,4,jaccard,semantic_minus_fixed,-0.005357142857142838,4,-0.06874999999999998,0.03750000000000003
hotpotqa,0,24,3,remote,64,8,jaccard,semantic_minus_fixed,0.0369949494949495,4,0.022222222222222254,0.05176767676767674
hotpotqa,0,25,3,local,16,4,jaccard,semantic_minus_fixed,0.16339285714285706,4,0.1255952380952381,0.20172619047619014
hotpotqa,0,25,3,local,16,8,jaccard,semantic_minus_fixed,0.11912878787878803,4,0.07777777777777792,0.15909090909090928
hotpotqa,0,25,3,local,32,4,jaccard,semantic_minus_fixed,0.10833333333333339,4,0.025000000000000022,0.1875000000000001
hotpotqa,0,25,3,local,32,8,jaccard,semantic_minus_fixed,0.0964015151515151,4,0.02777777777777768,0.17670454545454548
hotpotqa,0,25,3,local,64,4,jaccard,semantic_minus_fixed,0.0708333333333333,4,0.02916666666666662,0.12916666666666665
hotpotqa,0,25,3,local,64,8,jaccard,semantic_minus_fixed,0.015782828282828232,4,-0.008712121212121227,0.051199494949494856
hotpotqa,0,25,3,remote,16,4,jaccard,semantic_minus_fixed,-0.03630952380952382,4,-0.07559523809523805,0.0020833333333333537
hotpotqa,0,25,3,remote,16,8,jaccard,semantic_minus_fixed,-0.012815656565656586,4,-0.04444444444444445,0.01881313131313128
hotpotqa,0,25,3,remote,32,4,jaccard,semantic_minus_fixed,0.03541666666666671,4,-0.060416666666666646,0.1458333333333334
hotpotqa,0,25,3,remote,32,8,jaccard,semantic_minus_fixed,0.013573232323232404,4,-0.024999999999999967,0.052146464646464774
hotpotqa,0,25,3,remote,64,4,jaccard,semantic_minus_fixed,-0.013392857142857179,4,-0.07500000000000007,0.05625000000000005
hotpotqa,0,25,3,remote,64,8,jaccard,semantic_minus_fixed,-0.0008838383838383757,4,-0.022601010101010066,0.020833333333333315
hotpotqa,0,26,3,local,16,4,jaccard,semantic_minus_fixed,0.1833333333333333,4,0.1336309523809523,0.2532738095238095
hotpotqa,0,26,3,local,16,8,jaccard,semantic_minus_fixed,0.10227272727272735,4,0.051388888888888984,0.15404040404040417
hotpotqa,0,26,3,local,32,4,jaccard,semantic_minus_fixed,0.13125000000000003,4,0.10625000000000001,0.16250000000000006
hotpotqa,0,26,3,local,32,8,jaccard,semantic_minus_fixed,0.05422979797979796,4,-0.009848484848484856,0.10928030303030295
hotpotqa,0,26,3,local,64,4,jaccard,semantic_minus_fixed,0.060416666666666646,4,-0.024999999999999994,0.1604166666666666
hotpotqa,0,26,3,local,64,8,jaccard,semantic_minus_fixed,0.036300505050505,4,-0.005555555555555591,0.08320707070707062
hotpotqa,0,26,3,remote,16,4,jaccard,semantic_minus_fixed,-0.0017857142857142377,4,-0.11249999999999993,0.0907738095238096
hotpotqa,0,26,3,remote,16,8,jaccard,semantic_minus_fixed,0.005846930846930887,4,-0.08666217463092474,0.07427872474747482
hotpotqa,0,26,3,remote,32,4,jaccard,semantic_minus_fixed,0.01666666666666669,4,-0.012499999999999956,0.04692708333333337
hotpotqa,0,26,3,remote,32,8,jaccard,semantic_minus_fixed,0.015277777777777807,4,-0.009027777777777662,0.04791666666666666
hotpotqa,0,26,3,remote,64,4,jaccard,semantic_minus_fixed,-0.03750000000000003,4,-0.06875000000000006,0.0062500000000000056
hotpotqa,0,26,3,remote,64,8,jaccard,semantic_minus_fixed,0.010416666666666713,4,-0.006944444444444253,0.03307291666666656
hotpotqa,0,27,3,local,16,4,jaccard,semantic_minus_fixed,0.0806547619047619,4,0.004166666666666569,0.15952380952380954
hotpotqa,0,27,3,local,16,8,jaccard,semantic_minus_fixed,0.07537878787878782,4,0.04930555555555563,0.09305555555555539
hotpotqa,0,27,3,local,32,4,jaccard,semantic_minus_fixed,0.10625000000000007,4,0.050000000000000044,0.1625000000000001
hotpotqa,0,27,3,local,32,8,jaccard,semantic_minus_fixed,0.05328282828282835,4,0.005555555555555591,0.1010101010101011
hotpotqa,0,27,3,local,64,4,jaccard,semantic_minus_fixed,0.050000000000000044,4,-0.05416666666666664,0.15416666666666673
hotpotqa,0,27,3,local,64,8,jaccard,semantic_minus_fixed,0.01912878787878783,4,-0.03750000000000009,0.07960858585858585
hotpotqa,0,27,3,remote,16,4,jaccard,semantic_minus_fixed,0.032142857142857195,4,-0.04315476190476192,0.08541666666666675
hotpotqa,0,27,3,remote,16,8,jaccard,semantic_minus_fixed,0.0068813131313130715,4,-0.006186868686868824,0.01862373737373732
hotpotqa,0,27,3,remote,32,4,jaccard,semantic_minus_fixed,0.016666666666666635,4,-0.06250000000000006,0.11250000000000004
hotpotqa,0,27,3,remote,32,8,jaccard,semantic_minus_fixed,0.025189393939393956,4,0.0023279671717171993,0.04722222222222222
hotpotqa,0,27,3,remote,64,4,jaccard,semantic_minus_fixed,0.01874999999999999,4,0.0062500000000000056,0.025000000000000022
hotpotqa,0,27,3,remote,64,8,jaccard,semantic_minus_fixed,0.01388888888888884,4,-0.005555555555555536,0.029861111111111005
hotpotqa,13,0,0,local,16,4,jaccard,semantic_minus_fixed,0.011755952380952311,4,-0.04285714285714293,0.07153273809523777
hotpotqa,13,0,0,local,16,8,jaccard,semantic_minus_fixed,0.08093434343434347,4,0.01742424242424248,0.12703282828282836
hotpotqa,13,0,0,local,32,4,jaccard,semantic_minus_fixed,0.05833333333333332,4,-0.018750000000000017,0.13124999999999992
hotpotqa,13,0,0,local,32,8,jaccard,semantic_minus_fixed,0.06458333333333338,4,0.0034090909090909727,0.1257575757575758
hotpotqa,13,0,0,local,64,4,jaccard,semantic_minus_fixed,0.018750000000000017,4,-0.01874999999999999,0.058333333333333376
hotpotqa,13,0,0,local,64,8,jaccard,semantic_minus_fixed,-0.000694444444444442,4,-0.03749999999999998,0.020138888888888984
hotpotqa,13,0,0,remote,16,4,jaccard,semantic_minus_fixed,-0.03675595238095241,4,-0.04434523809523816,-0.02901785714285715
hotpotqa,13,0,0,remote,16,8,jaccard,semantic_minus_fixed,0.00605852480852484,4,-0.004652292152292084,0.016635794760794784
hotpotqa,13,0,0,remote,32,4,jaccard,semantic_minus_fixed,0.02455357142857141,4,-0.04999999999999996,0.09791666666666662
hotpotqa,13,0,0,remote,32,8,jaccard,semantic_minus_fixed,0.04221126096126099,4,0.022333916083916078,0.06186868686868685
hotpotqa,13,0,0,remote,64,4,jaccard,semantic_minus_fixed,0.04955357142857142,4,-0.013541666666666702,0.1050595238095238
hotpotqa,13,0,0,remote,64,8,jaccard,semantic_minus_fixed,0.04143842268842271,4,0.002714646464646586,0.0758061383061383
hotpotqa,13,1,0,local,16,4,jaccard,semantic_minus_fixed,0.09836309523809518,4,0.010416666666666657,0.1547619047619047
hotpotqa,13,1,0,local,16,8,jaccard,semantic_minus_fixed,0.08478535353535357,4,0.05523989898989892,0.11363636363636376
hotpotqa,13,1,0,local,32,4,jaccard,semantic_minus_fixed,0.125,4,0.10624999999999998,0.14375000000000002
hotpotqa,13,1,0,local,32,8,jaccard,semantic_minus_fixed,0.05593434343434342,4,-0.015972222222222276,0.10214646464646465
hotpotqa,13,1,0,local,64,4,jaccard,semantic_minus_fixed,0.03125000000000003,4,-0.029166666666666646,0.09166666666666667
hotpotqa,13,1,0,local,64,8,jaccard,semantic_minus_fixed,0.023611111111111055,4,-0.013194444444444564,0.0618055555555555
hotpotqa,13,1,0,remote,16,4,jaccard,semantic_minus_fixed,0.0007440476190476164,4,-0.06830357142857141,0.038988095238095266
hotpotqa,13,1,0,remote,16,8,jaccard,semantic_minus_fixed,0.060934898434898396,4,0.019801934176934145,0.09905649905649902
hotpotqa,13,1,0,remote,32,4,jaccard,semantic_minus_fixed,0.00535714285714288,4,-0.035119047619047564,0.04553571428571429
hotpotqa,13,1,0,remote,32,8,jaccard,semantic_minus_fixed,-0.06362179487179496,4,-0.16696567321567332,0.0057411858974357535
hotpotqa,13,1,0,remote,64,4,jaccard,semantic_minus_fixed,0.049702380952381026,4,-0.06577380952380935,0.15535714285714283
hotpotqa,13,1,0,remote,64,8,jaccard,semantic_minus_fixed,-0.0003787878787879506,4,-0.06780303030303025,0.06704545454545435
hotpotqa,13,2,0,local,16,4,jaccard,semantic_minus_fixed,0.03511904761904765,4,-0.05326636904761903,0.10178571428571437
hotpotqa,13,2,0,local,16,8,jaccard,semantic_minus_fixed,0.038005050505050625,4,0.02184343434343433,0.054861111111111194
hotpotqa,13,2,0,local,32,4,jaccard,semantic_minus_fixed,0.14791666666666667,4,0.06041666666666662,0.19166666666666674
hotpotqa,13,2,0,local,32,8,jaccard,semantic_minus_fixed,0.14501262626262634,4,0.10404040404040402,0.20145202020202038
hotpotqa,13,2,0,local,64,4,jaccard,semantic_minus_fixed,0.11041666666666669,4,0.05833333333333335,0.16666666666666674
hotpotqa,13,2,0,local,64,8,jaccard,semantic_minus_fixed,0.05940656565656563,4,0.011805555555555597,0.10492424242424242
hotpotqa,13,2,0,remote,16,4,jaccard,semantic_minus_fixed,0.07946428571428575,4,0.023214285714285757,0.14017857142857143
hotpotqa,13,2,0,remote,16,8,jaccard,semantic_minus_fixed,0.009329906204906216,4,-0.07017218892218888,0.06218989343989342
hotpotqa,13,2,0,remote,32,4,jaccard,semantic_minus_fixed,-0.02857142857142854,4,-0.12425595238095243,0.03898809523809524
hotpotqa,13,2,0,remote,32,8,jaccard,semantic_minus_fixed,-0.06694763569763572,4,-0.12661227661227667,-0.010060772560772563
hotpotqa,13,2,0,remote,64,4,jaccard,semantic_minus_fixed,-0.04255952380952388,4,-0.07127976190476196,-0.012946428571428664
hotpotqa,13,2,0,remote,64,8,jaccard,semantic_minus_fixed,-0.04501262626262634,4,-0.10909090909090918,0.02956002331002322
hotpotqa,13,3,0,local,16,4,jaccard,semantic_minus_fixed,0.156547619047619,4,0.10505952380952377,0.2123511904761904
hotpotqa,13,3,0,local,16,8,jaccard,semantic_minus_fixed,0.11515151515151514,4,0.06527777777777782,0.16931818181818187
hotpotqa,13,3,0,local,32,4,jaccard,semantic_minus_fixed,0.10625000000000004,4,0.02500000000000005,0.1708333333333334
hotpotqa,13,3,0,local,32,8,jaccard,semantic_minus_fixed,0.053156565656565624,4,0.0077020202020201545,0.10946496212121179
hotpotqa,13,3,0,local,64,4,jaccard,semantic_minus_fixed,0.02351190476190479,4,0.007142857142857145,0.04464285714285718
